user_id,total_calls_duration,total_messages,mb_used,overage_cost,total_cost,total_calls_duration_prev_month,total_messages_prev_month,mb_used_prev_month,total_cost_prev_month,age,usd_monthly_pay,plan_ultimate,churn_status_Inactivo,age_group_Adulto,age_group_Senior,cost_group_Medio,cost_group_Alto,cost_group_Muy Alto
1001,0.2834694625823457,0.13533834586466165,0.2608753025274071,0.05634435098378711,50.70605468749999,0.327505588236064,0.2,0.4308075485087162,0.1141598268073109,28,20,False,False,False,False,True,False,False
1001,0.274061573487633,0.16541353383458646,0.2730684593423044,0.07184258660979538,59.1521484375,0.327505588236064,0.2,0.4308075485087162,0.1141598268073109,28,20,False,False,False,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.0,0.0,0.0,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.043051195059963174,0.05639097744360902,0.09237083223426969,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.278352887439951,0.12030075187969924,0.2727286953528041,0.07141072614523755,58.91679687500002,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1002,0.24295792138299677,0.15413533834586465,0.20295949942754704,0.0,20.0,0.3215941685843715,0.17777777777777778,0.4503821539050381,0.1446859531893518,36,20,False,False,True,False,True,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1003,0.7204970012809719,0.18796992481203006,0.3812707426972948,0.20937419619747044,134.1029296875,0.0,0.0,0.0,0.0,52,20,False,False,False,True,False,False,False
1004,0.0,0.0,0.0,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.0,0.0,0.0,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.0,0.0,0.0,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.0,0.0,0.0,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.12045315120323202,0.02631578947368421,0.09230316139818665,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.19845608129827158,0.06766917293233082,0.29144729449882634,0.09520319142374578,71.8830078125,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.2624540144426113,0.09774436090225563,0.3456375361104975,0.16408224759252127,109.42011718749998,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.2521761546545678,0.09398496240601503,0.39448911267885023,0.22617553941611965,143.25917968749997,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.19407382816074326,0.07894736842105263,0.26578735934158537,0.06258787061288457,54.10859375000001,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.2583166696713094,0.09022556390977443,0.2050092208563209,0.0,20.0,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.28374806244860223,0.09398496240601503,0.30805428159724046,0.11631167079430896,83.38652343749999,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1004,0.2617411379396677,0.11654135338345864,0.30154815365058085,0.10804199088605981,78.87978515625001,0.3278274677508789,0.1388888888888889,0.5087185662145169,0.23566018530177066,40,20,False,False,True,False,True,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1005,0.3100575629590599,0.041353383458646614,0.2416436738553302,0.03189979432331781,37.38447265624998,0.0,0.0,0.0,0.0,31,20,False,False,True,False,False,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.0,0.0,0.0,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.01073144656994296,0.05639097744360902,0.02916006817272812,0.0,70.0,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1006,0.04166077653929304,0.5225563909774437,0.45281404237519574,0.017546329399293563,79.56224609374999,0.012398544412846935,0.08333333333333334,0.048154721286888635,0.18589139498566676,73,70,True,True,False,True,True,False,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.0,0.0,0.0,0.0,20.0,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.3226362607992178,0.1917293233082707,0.34455564861861976,0.16276215229363966,108.70070312500002,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.27878556679396077,0.17669172932330826,0.3964940021787191,0.22872387454743806,144.64794921875,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.42683724636591397,0.22180451127819548,0.5341150536735467,0.40414394665487524,240.24685546875,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.35386337693287573,0.1804511278195489,0.34306294275935456,0.16080978460341108,107.63671875,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1007,0.4187457254452759,0.18796992481203006,0.40982135040254986,0.24566373566613012,153.8796875,0.40883498476995817,0.2666666666666667,0.5665316107829586,0.32581823800808074,42,20,False,False,True,False,False,True,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.0,0.0,0.0,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.3222936459630308,0.07894736842105263,0.24117589920090615,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.2926006129681429,0.13909774436090225,0.3337965496050491,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1008,0.40131235331874815,0.09774436090225563,0.2070915088749597,0.0,70.0,0.3380552352813918,0.20555555555555557,0.5512291575432355,0.18589139498566676,53,70,True,False,False,True,True,False,False
1009,0.0,0.0,0.0,0.0,20.0,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.0,0.0,0.0,0.0,20.0,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.0,0.0,0.0,0.0,20.0,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.0,0.0,0.0,0.0,20.0,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.3618171716437512,0.0,0.2874516135899393,0.09012444068246,69.11523437500001,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.5611948165643035,0.0,0.26569121036198406,0.06246565947727112,54.041992187500014,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.5991298099153296,0.0,0.4288871855262233,0.26989755875551225,167.08642578125,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.5164108616294871,0.0,0.34621414802628847,0.16481515601577512,109.81953125,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.5379852588553301,0.0,0.29552981964735325,0.10039232641655343,74.71093750000001,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.5292161200022277,0.0,0.3195309734351085,0.13089923634526204,91.336328125,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.4619532960657866,0.0,0.3591267304172937,0.18122782481632227,118.76396484375,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1009,0.49820159948744064,0.0,0.3372629881834032,0.1534376935196309,103.619140625,0.5337163466828982,0.0,0.5930592311197067,0.3671874239824007,19,20,False,False,False,False,False,True,False
1010,0.0,0.0,0.0,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.0,0.0,0.0,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.2877517670629949,0.0,0.15070887315510625,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.44388489928087244,0.0,0.2780473411071147,0.07817104477009632,62.6009765625,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.3766531003773031,0.0,0.2239977984421328,0.009470825424403263,25.161328125000004,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.3732653825539864,0.0,0.23726114133350182,0.026329331916162043,34.34873046875001,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.4752561683931666,0.0,0.17852567523158586,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.4634616575641972,0.0,0.2793091202382465,0.0797748419310062,63.475,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.40475561615700856,0.0,0.23704149307804892,0.026050145773514236,34.19658203125,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.4726398321721541,0.0,0.23879036124807018,0.028273062397099372,35.40800781249999,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.1582694231993098,0.0,0.11258157331592315,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1010,0.0,0.0,0.0,0.0,20.0,0.1828561005212867,0.0,0.18591637896573876,0.0,52,20,False,False,False,True,False,False,False
1011,0.0,0.0,0.0,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.0,0.0,0.0,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.0,0.0,0.0,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.0,0.0,0.0,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.0,0.0,0.0,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.08351024061807381,0.07894736842105263,0.09424728812648922,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.30151097332328164,0.19924812030075187,0.29671420025971507,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.3037857983610968,0.2030075187969925,0.2974608351511647,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.3251480420142703,0.2255639097744361,0.23457052069465809,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.3550272112936027,0.2406015037593985,0.34646974641341055,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.3298420951248367,0.21804511278195488,0.31160967912886217,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1011,0.22243046907370445,0.2293233082706767,0.27675440519520295,0.0,70.0,0.38108206931635524,0.32222222222222224,0.5145899234481554,0.18589139498566676,73,70,True,False,False,True,True,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.0,0.0,0.0,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.054900326442205515,0.0,0.19645731894632565,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1012,0.06858458666777523,0.0,0.16744217914754206,0.0,20.0,0.06342892649533055,0.0,0.32442816603143143,0.0,59,20,False,True,False,True,False,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1013,0.1499188916314679,0.06015037593984962,0.28356787152240637,0.0,70.0,0.0,0.0,0.0,0.18589139498566676,50,70,True,False,True,False,True,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.0,0.0,0.0,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.12963837049332547,0.03383458646616541,0.016573574623098122,0.0,20.0,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1014,0.7669049958597444,0.2406015037593985,0.10985810412539745,0.0007706827742615871,20.42,0.14977730017055313,0.05,0.027369478767170996,0.0,61,20,False,False,False,True,False,False,False
1015,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26,20,False,False,False,False,False,False,False
1015,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26,20,False,False,False,False,False,False,False
